Name,FileSource,Secondary,Storage,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,EntityLimitCount,LimitType,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,PanType,Pan,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice
fly_step_mechz_sprint_asphalt,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_bark,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_bark,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_02.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_bark,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_03.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_bark,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_brick,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_brick,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_02.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_brick,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_03.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_brick,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_carpet,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,oldest,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_carpet,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_02.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,oldest,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_carpet,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_03.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,oldest,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_carpet,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,oldest,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_ceramic,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_ceramic,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_02.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_ceramic,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_03.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_ceramic,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_cloth,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_cloth,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_02.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_cloth,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_03.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_cloth,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_concrete,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_concrete,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_02.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_concrete,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_03.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_concrete,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_cushion,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_cushion,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_02.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_cushion,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_03.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_cushion,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_default,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_default,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_02.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_default,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_03.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_default,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_dirt,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_dirt,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_02.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_dirt,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_03.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_dirt,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_flesh,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_flesh,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_02.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_flesh,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_03.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_flesh,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_foliage,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_foliage,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_02.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_foliage,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_03.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_foliage,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_fruit,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_fruit,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_02.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_fruit,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_03.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_fruit,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_glass,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_glass,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_02.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_glass,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_03.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_glass,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_grass,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_grass,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_02.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_grass,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_03.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_grass,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_gravel,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_gravel,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_02.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_gravel,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_03.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_gravel,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_04.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
fly_step_mechz_sprint_ice,raw\sound\zmb\ai\mechz\step\anim_decepticon_lg_run_01.LN50.pc.snd.wav,fly_step_mechz_weight,loaded,bus_fx,grp_foley,snp_foley,,40,0,82,82,250,1000,1750,allon,default,allon,default,3,2,priority,oldest,-170,170,60,95,0.25,1,3d,default,nonlooping,,1,0,25,100,80,0.1,yes,yes,none,0,,no,,,yes,no,no,0,0,yes,no,,0,,no,no,no
